ip;network-operator;router vendor;model version;firmware version;successful protocols;Geo;AS-Number;BGP-Prefix;Org
103.162.121.81;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.82;;Mikrotik;RB4011iGS+;RouterOS;http80,snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.85;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.86;;Mikrotik;RB750Gr3;RouterOS;snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.9;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.91;;;;;http80,https443;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.92;;;;;http80,http8080;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.121.97;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;141490.0;103.162.121.0/24;BHORER-AS-IN Bhorer Alo Cable And Broadband Private Limited
103.162.128.145;;Mikrotik;x86;RouterOS;snmp;IND;150008.0;103.162.128.0/24;PEL-AS-IN Pioneer Elabs Ltd.
103.162.178.238;;Mikrotik;RB4011iGS+;RouterOS;snmp;IND;134041.0;103.162.178.0/24;NCORECREATIVETECHNOLOGIES-AS-IN Ncore Creative Technologies Pvt.Ltd.
103.162.18.10;;;;;http8080,https443,ssh;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.101;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.13;;;;;http80,https443;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.17;;;;;http80,ssh;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.18;;;;;http80,https443;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.2;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.20;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.21;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.23;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.24;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.241;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.245;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.246;;;;;http80,https443;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.249;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.25;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.253;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.254;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.33;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.5;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.53;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.71;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.18.9;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141638.0;103.162.18.0/24;IDNIC-LPPI-AS-ID Yayasan Lembaga Pengembangan Perbankan Indonesia
103.162.196.1;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.10;;;;;http80,https443,ssh;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.112;;;;;http80;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.116;;;;;http80;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.122;;;;;ssh;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.14;;;;;http80,https443,ssh;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.17;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.21;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.29;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.30;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.70;;;;;http8080,ssh;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.73;;;;;http80,http8080;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.74;;;DVR;;http80;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.76;;;;;http80;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.82;;Fortinet;;;http80,https443;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.9;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.91;;;;;http80;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.196.99;;;;;http80,ssh;IND;141522.0;103.162.196.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.65;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.67;;;;;http80,https443,ssh;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.70;;;;;http80;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.77;;;DVR;;http80;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.79;;;;;http80,http8080,https443;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.197.95;;;;;http80;IND;141522.0;103.162.197.0/24;BYTETEC-AS-IN Byte Technologies
103.162.198.101;;;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.104;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.114;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.117;;;;;http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.118;;;;;http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.122;;;;;http80,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.125;;;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.13;;;;;http80,http8080,https443,ssh;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.24;;;;;http80,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.37;;;;;https443,ssh;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.38;;;;;http80,https443,ssh;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.39;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.43;;Hikvision;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.44;;;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.45;;;;;http8080,https443,ssh;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.50;;Hikvision;;;http80,http8080;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.65;;;;;http8080;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.70;;;;;http80,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.76;;Fortinet;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.77;;;;;http80,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.80;;Hikvision;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.81;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.82;;Hikvision;;;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.85;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.91;;Mikrotik;;RouterOS,v6.42.10;http80;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.198.94;;;;;http80,http8080,https443;IND;141525.0;103.162.198.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.199.130;;Hikvision;;;http80;IND;141525.0;103.162.199.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.199.21;;Mikrotik;x86;RouterOS;http8080,https443,snmp;IND;141525.0;103.162.199.0/24;INETCOMM-AS-IN Inet Communication Internet Service Provider
103.162.212.186;;Mikrotik;;RouterOS,v6.48.6;http80;IND;141566.0;103.162.212.0/24;GAXIOMNW-AS Gaxiom Networking Solutions Private Limited
103.162.212.190;;Mikrotik;RB760iGS;RouterOS,v6.48.6;http80,snmp;IND;141566.0;103.162.212.0/24;GAXIOMNW-AS Gaxiom Networking Solutions Private Limited
103.162.212.225;;Mikrotik;;RouterOS,v6.48.6;http80;IND;141566.0;103.162.212.0/24;GAXIOMNW-AS Gaxiom Networking Solutions Private Limited
103.162.212.66;;Mikrotik;CCR2004-1G-12S+2XS;RouterOS;snmp;IND;141566.0;103.162.212.0/24;GAXIOMNW-AS Gaxiom Networking Solutions Private Limited
103.162.37.222;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp;IDN;141639.0;103.162.37.0/24;IDNIC-L1V-AS-ID PT Lintas Satu Visi
103.162.57.177;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp,ssh;BGD;139282.0;103.162.57.0/24;NOVUSNETWORK-AS-AP Novus Network
103.163.103.172;;Mikrotik;;RouterOS,v6.49.10;http80;IDN;141673.0;103.163.103.0/24;IDNIC-MAMURA-AS-ID PT Mamura Inter Media
103.163.103.173;;Mikrotik;;RouterOS,v6.49.10;http80;IDN;141673.0;103.163.103.0/24;IDNIC-MAMURA-AS-ID PT Mamura Inter Media
103.163.103.174;;Mikrotik;;RouterOS,v6.49.10;http80;IDN;141673.0;103.163.103.0/24;IDNIC-MAMURA-AS-ID PT Mamura Inter Media
103.163.103.175;;Mikrotik;;RouterOS,v6.49.10;http80;IDN;141673.0;103.163.103.0/24;IDNIC-MAMURA-AS-ID PT Mamura Inter Media
103.163.105.195;;;DVR;;http80,https443;IND;140197.0;103.163.105.0/24;NCSPL-AS NetConnect Services Private Limited
103.163.134.1;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp;IDN;141902.0;103.163.134.0/24;PROVITEL-AS-ID PT Jawa Provider Telematika
103.163.166.11;;;DVR;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.14;;;;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.15;;;;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.28;;;;;http80,https443;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.3;;;;;http80,https443,ssh;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.36;;;;;https443;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.39;;Hikvision;;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.44;;Mikrotik;;RouterOS,v6.47.10;http80,ssh;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.47;;;DVR;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.56;;;;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.57;;;;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.58;;;DVR;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.7;;;DVR;;http80;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.166.98;;;;;http80,https443,ssh;IND;135232.0;103.163.166.0/24;IPNETBN-AS-IN Ipnet Broadband Network Pvt Ltd
103.163.202.10;;;;;http80,https443,ssh;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.11;;;;;http80,https443,ssh;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.112;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.113;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.114;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.115;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.116;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.117;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.119;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.12;;;;;http80,https443,ssh;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.120;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.121;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.122;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.123;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.124;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.125;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.126;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.127;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.128;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.129;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.13;;;;;http80,https443,ssh;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.130;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.131;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.132;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.136;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.138;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.139;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.14;;;;;http80,https443,ssh;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.140;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.141;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.142;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.143;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.144;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.145;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.146;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.147;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.148;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.149;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.150;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.151;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.152;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.153;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.154;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.155;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.156;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.157;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.158;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.159;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.160;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.161;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.162;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.163;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.164;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.165;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.166;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.167;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.168;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.169;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.170;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.171;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.172;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.173;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.174;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.175;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.176;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.177;;;;;http80,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.178;;;;;http80,http8080;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.179;;;;;http80;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.180;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.181;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
103.163.202.182;;;;;http80,http8080,https443;IND;141560.0;103.163.202.0/24;QVISION-AS Quick Vision Entertainment Private Limited
